parameter	ref.group	term	estimate	std.error	statistic	p.value	p.value.adj	WkPost.TX
PBMC_CD3p_CD4p_TEM_TOXpIRF4p_MFI_CX3CR1	aIL10+aPD1	groupControl	-29.347500000000007	23.656741800687946	-1.240555451264492	0.2272762102337735	0.6818286307013205	7
PBMC_CD3p_CD8p_IFNGp_GAG_UNS	aIL10+aPD1	groupaIL10	0.16068365726692824	0.2981857255563623	0.5388710575166558	0.5951538106528644	1	7
PBMC_CD3p_CD8p_IFNGp_GAG_UNS	aIL10+aPD1	groupControl	-0.1303410705982307	0.3075040294799986	-0.42386784595519794	0.6756001435261196	1	7
PBMC_CD3p_CD8p_KI67p	aIL10+aPD1	groupaIL10	-0.5549999999999997	0.42075091955873806	-1.3190702009209039	0.19959335533166836	0.3991867106633367	7
PBMC_CD3p_CD8p_KI67p	aIL10+aPD1	groupControl	-0.2947500000000001	0.446273742615689	-0.6604690615952856	0.5152427015564511	0.5152427015564511	7
PBMC_CD3p_CD8p_Naive_TNFAp_GAG_UNS	aIL10+aPD1	groupaIL10	2.4272184568815085	2.02976608588764	1.1958119084544947	0.25033212958413475	1	7
PBMC_CD3p_CD8p_Naive_TNFAp_GAG_UNS	aIL10+aPD1	groupControl	0.6789437864293477	2.0297660858876396	0.3344936104459731	0.7426383719719621	1	7
PBMC_CD3p_CD8p_TBETp_GAG_UNS	aIL10+aPD1	groupaIL10	-0.015579684206159676	0.12688492330656947	-0.12278593705350836	0.9033432279244558	1	7
PBMC_CD3p_CD8p_TBETp_GAG_UNS	aIL10+aPD1	groupControl	-0.00896163546567436	0.13085007715989977	-0.06848781185450258	0.9459892628898595	1	7
PBMC_CD3p_CD8p_TCF1nCD101n_MFI_KI67	aIL10+aPD1	groupaIL10	5.075537190082651	8.140104635806829	0.623522352250399	0.5390762929859121	0.8147176839050267	7
PBMC_CD3p_CD8p_TCF1nCD101n_MFI_KI67	aIL10+aPD1	groupControl	-7.084999999999996	8.39448290567579	-0.8440067219875558	0.4073588419525134	0.8147176839050267	7
PBMC_CD3p_CD8p_TCF1nCD101p_GRZBnTBETn_MFI_KI67	aIL10+aPD1	groupaIL10	-48.92809917355367	53.14529936484321	-0.9206477291182724	0.3667905742233193	1	7
PBMC_CD3p_CD8p_TCF1nCD101p_GRZBnTBETn_MFI_KI67	aIL10+aPD1	groupControl	-24.424999999999986	54.80608996999455	-0.44566215202311055	0.6600081321483341	1	7
PBMC_CD3p_CD8p_TCF1nCD101p_GRZBnTBETp_MFI_BCL2	aIL10+aPD1	groupaIL10	927.078592375367	446.9349376267244	2.074303247130914	0.05053629803774241	0.15160889411322723	7
PBMC_CD3p_CD8p_TCF1nCD101p_GRZBnTBETp_MFI_BCL2	aIL10+aPD1	groupControl	184.60205278592406	462.5023638414609	0.39913753359583465	0.6938218255940156	1	7
PBMC_CD3p_CD8p_TCF1pCD101p_GRZBnTBETn	aIL10+aPD1	groupaIL10	-12.434710743801665	5.929896549851652	-2.096952390191823	0.0471914279490193	0.1415742838470579	7
PBMC_CD3p_CD8p_TCF1pCD101p_GRZBnTBETn	aIL10+aPD1	groupControl	7.049999999999996	6.115205817034515	1.1528638954982544	0.26080761629402915	0.5216152325880583	7
PBMC_CD3p_CD8p_TCF1pCD101p_GRZBnTBETn_MFI_BCL2	aIL10+aPD1	groupaIL10	345.7388429752068	310.79223131910305	1.1124436460582654	0.2774401071508846	0.5548802143017691	7
PBMC_CD3p_CD8p_TCF1pCD101p_GRZBnTBETn_MFI_BCL2	aIL10+aPD1	groupControl	346.3999999999999	320.50448854782496	1.0807960960843483	0.2909907968060362	0.5548802143017691	7
PBMC_CD3p_CD8p_TCF1pCD101p_GRZBpTBETp_MFI_BCL2	aIL10+aPD1	groupaIL10	-224.6611570247935	427.430650786256	-0.5256084387292551	0.6041913934345056	1	7
PBMC_CD3p_CD8p_TCF1pCD101p_GRZBpTBETp_MFI_BCL2	aIL10+aPD1	groupControl	52.50000000000001	440.7878586233265	0.11910491401457515	0.9062264347781612	1	7
PBMC_CD3p_CD8p_TCF1pCD101p_MFI_BCL2	aIL10+aPD1	groupaIL10	223.177685950413	292.81781897539105	0.7621724891310978	0.45370276303666357	0.6194259417563655	7
PBMC_CD3p_CD8p_TCF1pCD101p_MFI_BCL2	aIL10+aPD1	groupControl	370.6249999999999	301.968375818372	1.227363623742254	0.2321007039156499	0.6194259417563655	7
PBMC_CD3p_CD8p_TCM_CD69p_UNS	aIL10+aPD1	groupaIL10	-0.6853223140495869	0.7483822227219808	-0.9157383663617297	0.3693061194850734	0.3693061194850734	7
PBMC_CD3p_CD8p_TCM_CD69p_UNS	aIL10+aPD1	groupControl	-1.6614999999999998	0.7717691671820427	-2.152845786864779	0.042055662603613375	0.08411132520722675	7
PBMC_CD3p_CD8p_TCM_TOXpIRF4p_MFI_TBET	aIL10+aPD1	groupaIL10	-2.9376033057851174	37.563561097369764	-0.0782035360856884	0.9383425364858429	1	7
PBMC_CD3p_CD8p_TCM_TOXpIRF4p_MFI_TBET	aIL10+aPD1	groupControl	-43.212500000000006	38.73742238166256	-1.1155233710247032	0.27614630056991585	0.8284389017097475	7
PBMC_CD3p_CD8p_TCM_notToxpIRF4p_MFI_TBET	aIL10+aPD1	groupaIL10	15.154793388429772	23.478025499564204	0.6454884116516133	0.5249985340485095	0.5249985340485095	7
PBMC_CD3p_CD8p_TCM_notToxpIRF4p_MFI_TBET	aIL10+aPD1	groupControl	-28.45750000000001	24.21171379642558	-1.175360829029841	0.2518747463112808	0.5037494926225616	7
PBMC_CD3p_CD8p_TNFAp_GAG_UNS	aIL10+aPD1	groupaIL10	-1.216319580352637	0.7157644505420485	-1.699329408482802	0.10274461039936254	0.3082338311980876	7
PBMC_CD3p_CD8p_TNFAp_GAG_UNS	aIL10+aPD1	groupControl	-1.0514500501617652	0.7381320896214876	-1.4244741082872394	0.1677371614667397	0.3354743229334794	7
IL10	Control	groupaIL10	0.16171716480207723	0.03745919224515994	4.317155686211374	2.357932791933231e-4	7.073798375799693e-4	7
IL4	Control	groupaIL10	0.01627804457664222	0.013447355084491226	1.2105015800033134	0.23787343805612632	0.6553319205876391	7
LN_CD3p_CD4_CD95pCD28nTEM	Control	groupaIL10	-0.01006820119352069	0.37088048035783	-0.027146754080470254	0.9786257909443241	1	7
LN_CD3p_CD4p_IFNGp_GAG_UNS	Control	groupaIL10	0.06256875353869336	0.3416058042526216	0.18316068626405133	0.8563494521118244	0.8563494521118244	7
LN_CD3p_CD4p_IL2p_GAG_UNS	Control	groupaIL10	0.4080661056636133	0.5983914833667884	0.6819383580923832	0.502394887148031	0.6425057621613299	7
LN_CD3p_CD4p_KI67p	Control	groupaIL10	0.07216965046888364	0.6737150657884297	0.10712191864735211	0.9158152972065764	1	7
LN_CD3p_CD4p_MFI_BCL2_UNS	Control	groupaIL10	212.80363984674324	132.666834941347	1.6040455019585365	0.12296496510317766	0.36889489530953296	7
LN_CD3p_CD4p_Naive_notToxpIRF4p_MFI_CD101	Control	groupaIL10	-31.965708812260544	16.394997991922708	-1.9497232526657844	0.06406843847384752	0.12813687694769504	7
LN_CD3p_CD4p_TCF1p_GRZBp_MFI_GRZB	Control	groupaIL10	8.104406130268172	108.23416857778464	0.07487844399565724	0.9409881374690052	0.9409881374690052	7
LN_CD3p_CD4p_TCM_IFNGp_GAG	Control	groupaIL10	0.2363026819923367	0.48977996855356304	0.4824670202217433	0.6342399738325719	0.8541958573011064	7
LN_CD3p_CD4p_TCM_IFNGp_GAG_UNS	Control	groupaIL10	0.025062611423189825	0.3156681958203598	0.07939542771503162	0.9374358824385204	0.9374358824385204	7
LN_CD3p_CD4p_TCM_IRF4nTCF1nTOXp	Control	groupaIL10	0.3266187739463607	0.6428309764163014	0.5080943295035619	0.6164440393015904	1	7
LN_CD3p_CD4p_TCM_MFI_BCL2_UNS	Control	groupaIL10	207.74521072796915	130.31279957313018	1.5942041872209545	0.12515709546231568	0.29544979603747185	7
LN_CD3p_CD4p_TCM_TOXpIRF4p_MFI_CD101	Control	groupaIL10	-36.53927203065062	305.0616143198426	-0.11977669531487148	0.9057471301029956	0.9057471301029956	7
LN_CD3p_CD4p_TCM_TOXpIRF4p_MFI_TCF1	Control	groupaIL10	-438.5038314176249	636.5440749873841	-0.6888821193195708	0.49809879348606156	0.9961975869721231	7
LN_CD3p_CD4p_TCM_notToxpIRF4p_MFI_BCL2	Control	groupaIL10	186.58620689655154	133.99674250671598	1.392468230242237	0.17769612841132237	0.5330883852339672	7
LN_CD3p_CD4p_TCM_notToxpIRF4p_MFI_CD101	Control	groupaIL10	-16.437739463601527	71.31088776859062	-0.23050813105767623	0.8198269622169042	1	7
LN_CD3p_CD4p_TEM	Control	groupaIL10	0.08048337595907926	0.048381130491869886	1.6635282214541045	0.11261388874683893	0.3378416662405168	7
LN_CD3p_CD4p_TEM_IRF4nTCF1nTOXn	Control	groupaIL10	-0.3381226053639825	2.574772946541333	-0.13132132905861824	0.8967146465059173	1	7
LN_CD3p_CD4p_TEM_IRF4nTCF1nTOXp	Control	groupaIL10	1.046321839080459	1.117072464259478	0.936664247447975	0.35910056644116983	0.7182011328823397	7
LN_CD3p_CD4p_TEM_IRF4pTCF1pTOXn	Control	groupaIL10	0.61022030651340875	0.9652327338118352	0.6322001784000485	0.5337717427760187	0.5337717427760187	7
LN_CD3p_CD4p_TEM_MFI_TCF1_GAG	Control	groupaIL10	-332.4109195402298	737.3824052285518	-0.450798550634252	0.6565464160629979	1	7
LN_CD3p_CD4p_TEM_TCF1n	Control	groupaIL10	0.9931034482758628	4.112750474845241	0.24146941428855648	0.8114277399291696	1	7
LN_CD3p_CD4p_TEM_TCF1p	Control	groupaIL10	-0.9931034482758613	4.1127504748452415	-0.24146941428855606	0.81142773992916994	1	7
LN_CD3p_CD4p_TEM_notToxpIRF4p_MFI_CD101	Control	groupaIL10	-8.40996168582373	44.04067027331144	-0.19095898481182175	0.8503090201243253	1	7
LN_CD3p_CD4p_TNFAp_GAG	Control	groupaIL10	-0.0010325670498084391	0.019430491838680057	-0.05314158068571995	0.958098708477154	1	7
LN_CD3p_CD4p_TNFAp_GAG_UNS	Control	groupaIL10	0.6792422290678035	0.6285768175808474	1.0806033726823525	0.2915777062428709	0.5831554124857418	7
LN_CD3p_CD4p_TOXpIRF4p_MFI_CD101	Control	groupaIL10	-80.562260536398	281.70151142749927	-0.28598448097830703	0.7775655845195201	0.7775655845195201	7
LN_CD3p_CD4p_notToxpIRF4p_MFI_BCL2	Control	groupaIL10	206.5028735632181	132.8351025838607	1.5545806006574947	0.13431494980241152	0.4029448494072345	7
LN_CD3p_CD8p_CD25p	Control	groupaIL10	0.4668840579710149	1.1466424894336464	0.40717491482599766	0.6884302256484502	1	7
LN_CD3p_CD8p_CX3CR1p_GAG_UNS	Control	groupaIL10	-0.05934565489080671	0.09509790054064814	-0.6240480026732065	0.5390138465095762	0.5390138465095762	7
LN_CD3p_CD8p_IFNGp_GAG_UNS	Control	groupaIL10	0.0947116436107152	0.4691021868450292	0.20189981259244008	0.8418503337395463	0.8458406621413257	7
LN_CD3p_CD8p_IRF4nTCF1nTOXn	Control	groupaIL10	0.19629310344827622	1.3405748696427426	0.14642457343735488	0.8849196898172818	1	7
LN_CD3p_CD8p_IRF4nTCF1nTOXp	Control	groupaIL10	-0.046120689655172166	0.5549250920165826	-0.0831115592332847	0.9345144299080186	1	7
LN_CD3p_CD8p_IRF4nTCF1pTOXn	Control	groupaIL10	2.569731800766293	3.5246802592863755	0.7290680605697192	0.4736508583318979	0.9473017166637958	7
LN_CD3p_CD8p_KI67p	Control	groupaIL10	-0.2296504688832059	0.6414799141914298	-0.35800102825148444	0.724289007850423	1	7
LN_CD3p_CD8p_KI67p_UNS	Control	groupaIL10	0.26763409961685974	1.0300406494911063	0.2598286773916009	0.7974120690204468	1	7
LN_CD3p_CD8p_MFI_TCF1_UNS	Control	groupaIL10	-673.0613026819929	379.9128791028676	-1.7716201258335087	0.09031043899051788	0.18062087798103577	7
LN_CD3p_CD8p_Naive	Control	groupaIL10	4.509674329501916	3.605737232105763	1.2506941130782985	0.22418485811646383	0.44836971623292765	7
LN_CD3p_CD8p_Naive_IRF4nTCF1nTOXn	Control	groupaIL10	0.2693678160919542	0.8425620995379435	0.3197008460737482	0.7522113321824876	0.8204798526281036	7
LN_CD3p_CD8p_Naive_IRF4nTCF1nTOXp	Control	groupaIL10	-0.05027777777777777	0.24392365648601191	-0.20612095809846556	0.8385919892707321	1	7
LN_CD3p_CD8p_Naive_TCF1n	Control	groupaIL10	0.17422413793103486	1.0770260077647102	0.16176409545821877	0.8729680787196474	0.9690979222711975	7
LN_CD3p_CD8p_Naive_TCF1p	Control	groupaIL10	-0.17346743295019082	1.0788606840776114	-0.16078761188568058	0.8737280029624142	0.9522822329173344	7
LN_CD3p_CD8p_Naive_notToxpIRF4p_MFI_CD101	Control	groupaIL10	-23.25632183908045	17.753547200119257	-1.309953530803367	0.20372573179634434	0.4049596664726429	7
LN_CD3p_CD8p_TCF1n	Control	groupaIL10	0.24717432950191803	1.9502153732158793	0.1267420680282767	0.900295803634199	0.9867841283582803	7
LN_CD3p_CD8p_TCF1nCD101n	Control	groupaIL10	0.07652298850574847	1.805240694060056	0.042389354925101604	0.9665706873227764	0.9665706873227764	7
LN_CD3p_CD8p_TCF1nCD101p_GRZBnTBETn_MFI_KI67	Control	groupaIL10	-61.33357279693489	64.83142411413377	-0.9460469769869467	0.35440043533166476	0.35440043533166476	7
LN_CD3p_CD8p_TCF1nCD101p_GRZBnTBETp_MFI_CD101	Control	groupaIL10	52.41091954022972	345.7828020589444	0.15157179370446366	0.8809060212745198	1	7
LN_CD3p_CD8p_TCF1nCD101p_GRZBnTBETp_MFI_ID2	Control	groupaIL10	-28.082375478927197	52.255692305621714	-0.5374031849905483	0.5963836109802081	0.9356353228014818	7
LN_CD3p_CD8p_TCF1nCD101p_GRZBnTBETp_MFI_IRF4	Control	groupaIL10	-26.911781609195405	32.621937184386525	-0.8249596416388139	0.41825008633450067	0.6353438571012723	7
LN_CD3p_CD8p_TCF1nCD101p_GRZBpTBETp_MFI_BCL2	Control	groupaIL10	-35.62356321839082	162.31411571923817	-0.21947298336030402	0.8283051684531244	1	7
LN_CD3p_CD8p_TCF1nCD101p_GRZBpTBETp_MFI_KI67	Control	groupaIL10	83.01053639846741	59.34920547660635	1.398679826155173	0.17584876320920684	0.5275462896276205	7
LN_CD3p_CD8p_TCF1nCD101p_MFI_ID2	Control	groupaIL10	-25.891762452107294	44.92250647793443	-0.5763650446536219	0.5702188532155816	1	7
LN_CD3p_CD8p_TCF1nCD101p_MFI_IRF4	Control	groupaIL10	-24.684099616858244	28.455317826265212	-0.8674687721840869	0.39504896471808526	0.7900979294361705	7
LN_CD3p_CD8p_TCF1p	Control	groupaIL10	-0.2590038314176315	1.9494023698601053	-0.132863197163456	0.8955093490021403	0.99038249018217694	7
LN_CD3p_CD8p_TCF1pCD101n	Control	groupaIL10	0.692241379310347	2.883719246490507	0.24005158621207887	0.8125128860459939	0.8125128860459939	7
LN_CD3p_CD8p_TCFn	Control	groupaIL10	0.47973180076628485	2.2271384553833284	0.21540277372818964	0.8314377427083943	1	7
LN_CD3p_CD8p_TCFn_TBEThi_CX3CR1pGRZBp_MFI_ID2	Control	groupaIL10	-39.61494252873566	46.51094660204418	-0.851733740611389	0.40353846935019666	0.6935406947706919	7
LN_CD3p_CD8p_TCM_CX3CR1p_GAG_UNS	Control	groupaIL10	-0.05781397620241249	0.08744424727911118	-0.661152425703631	0.5153794839938945	0.5153794839938945	7
LN_CD3p_CD8p_TCM_GRZBp_GAG	Control	groupaIL10	1.2237260536398467	1.447309146780819	0.8455180818567494	0.4069239645340348	1	7
LN_CD3p_CD8p_TCM_GRZBp_UNS	Control	groupaIL10	1.0445498084291196	1.4303366307253658	0.7302824985328088	0.4729231601707111	0.9458463203414222	7
LN_CD3p_CD8p_TCM_IFNGp_GAG	Control	groupaIL10	0.4642720306513407	0.6268240440288896	0.7406736149865096	0.46672370910000516	0.5817154553374582	7
LN_CD3p_CD8p_TCM_KI67p_UNS	Control	groupaIL10	0.7203735632183923	1.1530237524433913	0.6247690576120718	0.5385490754019848	1	7
LN_CD3p_CD8p_TCM_SLAMF6p_UNS	Control	groupaIL10	0.3811111111111112	0.49628587486307363	0.7679265729983965	0.45069526725805875	1	7
LN_CD3p_CD8p_TEM_CD39p_GAG	Control	groupaIL10	1.9232183908045954	2.1387631608384035	0.8992198977518794	0.37827286645261216	0.7565457329052243	7
LN_CD3p_CD8p_TEM_CX3CR1p_GAG	Control	groupaIL10	-2.8619731800766197	3.593693077390564	-0.7963877600128118	0.43431699031811977	0.8686339806362395	7
LN_CD3p_CD8p_TEM_CX3CR1p_GAG_UNS	Control	groupaIL10	-0.07555523908842492	0.06101701116693351	-1.2382651598865924	0.22866898287015117	0.6860069486104535	7
LN_CD3p_CD8p_TEM_IRF4nTCF1nTOXp	Control	groupaIL10	-0.4883045977011472	1.4753874532316384	-0.3309670260727658	0.7438010463362245	1	7
LN_CD3p_CD8p_TOXpIRF4p_MFI_KI67	Control	groupaIL10	13.268199233716485	12.45529563413165	1.0652657009085524	0.2983080157677686	0.5130457466710703	7
LN_CD3p_CD8p_notToxpIRF4p_MFI_TCF1	Control	groupaIL10	-642.8726053639845	399.9261885924983	-1.6074781389698751	0.12220793229082282	0.24441586458164563	7
MIP3b	Control	groupaIL10	9.4263536308376	8.154870389492443	1.1559170386059678	0.25909295314389746	0.5181859062877949	7
MSD_Cluster_1	Control	groupaIL10	-0.08731614798133396	0.39122694607771075	-0.22318541413553364	0.8252799131616597	1	7
MSD_Cluster_2	Control	groupaIL10	0.057141391693314024	0.1575038492349568	0.36279362041541724	0.7199346308889119	1	7
MSD_Cluster_3	Control	groupaIL10	0.30476430224881107	0.18960684791554122	1.6073486036989855	0.12105585866877058	0.24296636422219778	7
PBMC_CD3p_CD4p_CD39p_GAG_UNS	Control	groupaIL10	-0.037297006414426084	0.19110783990288796	-0.19516209504214307	0.8469798336418357	1	7
PBMC_CD3p_CD4p_CD39p_UNS	Control	groupaIL10	1.7944731404958687	1.5718850739032166	1.1416058147558676	0.2653646576507768	0.7960939729523304	7
PBMC_CD3p_CD4p_CD69p_GAG_UNS	Control	groupaIL10	0.1051664318030357	0.18033969665181612	0.5831574176709508	0.5654621137561991	1	7
PBMC_CD3p_CD4p_KI67p_GAG_UNS	Control	groupaIL10	-0.06101194802489629	0.12308773165106678	-0.49567854737834477	0.6248243846525829	1	7
PBMC_CD3p_CD4p_Naive_KI67p_UNS	Control	groupaIL10	0.75952479338843	0.411056976376884	1.8477360488635715	0.07754240990483513	0.2326272297145054	7
PBMC_CD3p_CD4p_Naive_TNFAp_GAG	Control	groupaIL10	0.05605785123966954	0.041545641124641895	1.3493076462940907	0.19037197013293305	0.3807439402658661	7
PBMC_CD3p_CD4p_TCM_CD39p_GAG	Control	groupaIL10	1.89413223140496	0.6858017001518124	2.761924082407007	0.011097580856551827	0.03329274256965548	7
PBMC_CD3p_CD4p_TCM_CD69p_GAG_UNS	Control	groupaIL10	0.01383364652572558	0.1619348914062808	0.08542721340404733	0.9326610522424357	1	7
PBMC_CD3p_CD4p_TCM_IRF4pTCF1nTOXn	Control	groupaIL10	1.0088533057851239	0.5617332594067608	1.7959650579539492	0.08564981759595952	0.17129963519191904	7
PBMC_CD3p_CD4p_TCM_MFI_BCL2_GAG	Control	groupaIL10	63.37396694214889	159.47090234563805	0.3974014444640931	0.6947355219438578	1	7
PBMC_CD3p_CD4p_TCM_MFI_BCL2_UNS	Control	groupaIL10	-8.607438016529208	161.50789393574357	-0.05329422486280271	0.9579576842956712	0.9579576842956712	7
PBMC_CD3p_CD4p_TCM_TOXpIRF4p_MFI_TBET	Control	groupaIL10	17.393595041322286	38.59437734959034	0.450676918136805	0.6564423302188596	1	7
PBMC_CD3p_CD4p_TCM_notToxpIRF4p_MFI_BCL2	Control	groupaIL10	16.57851239669404	154.36809888954596	0.10739597440113816	0.9154061801054806	0.9154061801054806	7
PBMC_CD3p_CD4p_TCM_notToxpIRF4p_MFI_TBET	Control	groupaIL10	47.48140495867766	31.973828276140285	1.4850084434246347	0.1511194957333722	0.45335848720011657	7
PBMC_CD3p_CD4p_TEM_ID2p_GAG	Control	groupaIL10	8.774276859504136	6.923405520010465	1.2673353935637839	0.21771734042457902	0.5285003144267819	7
PBMC_CD3p_CD4p_TEM_TOXpIRF4p_MFI_CX3CR1	Control	groupaIL10	44.457334710743794	24.25737115646223	1.8327350653123118	0.07982017251559091	0.23946051754677272	7
PBMC_CD3p_CD8p_IFNGp_GAG_UNS	Control	groupaIL10	0.291024727865159	0.3153113576691747	0.9229757215739204	0.36560170674595893	1	7
PBMC_CD3p_CD8p_KI67p	Control	groupaIL10	-0.2602500000000001	0.44627374261568914	-0.5831622503144123	0.5652242237523577	1	7
PBMC_CD3p_CD8p_Naive_TNFAp_GAG_UNS	Control	groupaIL10	1.7482746704521601	1.8204046578721846	0.9603769485492665	0.3520916954132065	1	7
PBMC_CD3p_CD8p_TBETp_GAG_UNS	Control	groupaIL10	-0.006618048740485344	0.13417227588911282	-0.04932500918412426	0.9610861316775274	1	7
PBMC_CD3p_CD8p_TCF1nCD101n_MFI_KI67	Control	groupaIL10	12.160537190082641	8.607613390937617	1.4127652623066993	0.17111462172835587	0.5133438651850676	7
PBMC_CD3p_CD8p_TCF1nCD101p_GRZBnTBETn_MFI_KI67	Control	groupaIL10	-24.50309917355371	56.19758110552482	-0.43601697246618315	0.6668895799329639	1	7
PBMC_CD3p_CD8p_TCF1nCD101p_GRZBnTBETp_MFI_BCL2	Control	groupaIL10	742.4765395894426	485.31530987773294	1.5298848490407135	0.14097026036182356	0.42291078108547064	7
PBMC_CD3p_CD8p_TCF1pCD101p_GRZBnTBETn	Control	groupaIL10	-19.484710743801656	6.270466932925201	-3.1073779596046687	0.004960083393655481	0.014880250180966444	7
PBMC_CD3p_CD8p_TCF1pCD101p_GRZBnTBETn_MFI_BCL2	Control	groupaIL10	-0.6611570247933991	328.6418899744936	-0.0020117856090856603	0.9984121760633643	0.9984121760633643	7
PBMC_CD3p_CD8p_TCF1pCD101p_GRZBpTBETp_MFI_BCL2	Control	groupaIL10	-277.1611570247937	451.97917692863757	-0.6132166506169693	0.5457499926567696	1	7
PBMC_CD3p_CD8p_TCF1pCD101p_MFI_BCL2	Control	groupaIL10	-147.44731404958705	309.63515734560343	-0.4761969387249257	0.6384265415131032	0.6384265415131032	7
PBMC_CD3p_CD8p_TCM_CD69p_UNS	Control	groupaIL10	0.9761776859504128	0.7913638865900015	1.233538328564343	0.2298329319991302	0.2298329319991302	7
PBMC_CD3p_CD8p_TCM_TOXpIRF4p_MFI_TBET	Control	groupaIL10	40.27489669421483	39.72094045213405	1.0139462015696312	0.3211567958129321	0.8284389017097492	7
PBMC_CD3p_CD8p_TCM_notToxpIRF4p_MFI_TBET	Control	groupaIL10	43.612293388429734	24.826433531808405	1.7566878195594344	0.0922784981312708	0.2768354943938124	7
PBMC_CD3p_CD8p_TNFAp_GAG_UNS	Control	groupaIL10	-0.16486953019087222	0.756872785411336	-0.2178299092908605	0.8294826375473585	1	7
IL10	aIL10+aPD1	groupaIL10	-0.19666494666679496	0.07040538237523018	-2.7933226130163744	0.010084309805468651	0.020168619610937303	12
IL10	aIL10+aPD1	groupControl	-0.29949769225676776	0.07467618496433565	-4.010618544584245	5.129565900833626e-4	0.0015388697702500877	12
IL4	aIL10+aPD1	groupaIL10	-0.03231173157117489	0.009099033726658056	-3.5511168044700194	0.0016232283530466507	0.004869685059139952	12
IL4	aIL10+aPD1	groupControl	-0.025270527094568767	0.009650982675547521	-2.618440830755622	0.01506237942317314	0.03012475884634628	12
LN_CD3p_CD4_CD95pCD28nTEM	aIL10+aPD1	groupaIL10	0.5180410557184753	0.1744222339201317	2.9700402527563505	0.007304617761668888	0.021913853285006665	12
LN_CD3p_CD4_CD95pCD28nTEM	aIL10+aPD1	groupControl	0.4890234604105574	0.18049762661862992	2.709306873290949	0.013135860251926562	0.026271720503853124	12
LN_CD3p_CD4p_IFNGp_GAG_UNS	aIL10+aPD1	groupaIL10	0.4047233712568976	0.44651475901488447	0.906405360821245	0.37669556453295416	1	12
LN_CD3p_CD4p_IFNGp_GAG_UNS	aIL10+aPD1	groupControl	-0.04344069702096376	0.46305791461073065	-0.09381266500429467	0.9262943367234467	1	12
LN_CD3p_CD4p_IL2p_GAG_UNS	aIL10+aPD1	groupaIL10	0.7128560989881566	0.5052463457330583	1.410907975898131	0.17532162574330498	0.5259648772299149	12
LN_CD3p_CD4p_IL2p_GAG_UNS	aIL10+aPD1	groupControl	0.052624948723955595	0.5239654781759256	0.10043590831052107	0.921108491434367	1	12
LN_CD3p_CD4p_KI67p	aIL10+aPD1	groupaIL10	0.16916715542522065	0.9081632703160814	0.18627394539568082	0.8540176018294169	1	12
LN_CD3p_CD4p_KI67p	aIL10+aPD1	groupControl	-0.5086187683284462	0.9397959835173642	-0.5412012577717605	0.5940642827881699	1	12
LN_CD3p_CD4p_MFI_BCL2_UNS	aIL10+aPD1	groupaIL10	350.2948652770718	112.39848759186937	3.116544295053408	0.005959597803167986	0.014519154417947504	12
LN_CD3p_CD4p_MFI_BCL2_UNS	aIL10+aPD1	groupControl	374.3289273004575	116.56279712795819	3.2113927987635154	0.004839718139315835	0.014519154417947504	12
LN_CD3p_CD4p_Naive_notToxpIRF4p_MFI_CD101	aIL10+aPD1	groupaIL10	11.121657346212494	27.157337050909316	0.4095268002663061	0.6869853724991173	1	12
LN_CD3p_CD4p_Naive_notToxpIRF4p_MFI_CD101	aIL10+aPD1	groupControl	19.7403660396543	28.163503237651323	0.7009201189596233	0.4923152816664923	1	12
LN_CD3p_CD4p_TCF1p_GRZBp_MFI_GRZB	aIL10+aPD1	groupaIL10	81.51042196237914	75.81803321620515	1.0750796150295985	0.29653933959444295	0.8896180187833289	12
LN_CD3p_CD4p_TCF1p_GRZBp_MFI_GRZB	aIL10+aPD1	groupControl	6.045246568378239	78.627054631833	0.07688506960720816	0.9395631412811165	1	12
LN_CD3p_CD4p_TCM_IFNGp_GAG	aIL10+aPD1	groupaIL10	0.018749364514488647	0.5047213602133286	0.037147951310330767	0.9707759279022378	1	12
LN_CD3p_CD4p_TCM_IFNGp_GAG	aIL10+aPD1	groupControl	-0.5354295882053887	0.5234210421969154	-1.0229424211874836	0.31988732418078836	0.9596619725423651	12
LN_CD3p_CD4p_TCM_IFNGp_GAG_UNS	aIL10+aPD1	groupaIL10	0.2537970176449034	0.4474891820553027	0.5671578840838616	0.5776122661361307	1	12
